rok;miesiac;dzien;zmienna;kaliski miasto Kalisz (WP);kamiennogórski miasto Kamienna Góra (DŒ);kamieñski miasto Kamieñ Pomorski (ZP);kartuski miasto Kartuzy (PM);kazimierski miasto Kazimierza Wielka (ŒK);kêdzierzyñsko-kozielski miasto Kêdzierzyn-KoŸle (OP);kêpiñski miasto Kêpno (WP);kêtrzyñski miasto Kêtrzyn (WM);kielecki miasto Kielce (ŒK);kluczborski miasto Kluczbork (OP);k³obucki miasto K³obuck (ŒL);k³odzki miasto K³odzko (DŒ);kolbuszowski miasto Kolbuszowa (PK);kolneñski miasto Kolno (PL);kolski miasto Ko³o (WP);ko³obrzeski miasto Ko³obrzeg (ZP);konecki miasto Koñskie (ŒK);koniñski miasto Konin (WP);koszaliñski miasto Koszalin (ZP);koœciañski miasto Koœcian (WP);koœcierski miasto Koœcierzyna (PM);kozienicki miasto Kozienice (MZ);krakowski miasto Kraków (MP);krapkowicki miasto Krapkowice (OP);krasnostawski miasto Krasnystaw (LB);kraœnicki miasto Kraœnik (LB);kroœnieñski miasto Krosno (PK);kroœnieñski miasto Krosno Odrzañskie (LS);krotoszyñski miasto Krotoszyn (WP);kutnowski miasto Kutno (£D);kwidzyñski miasto Kwidzyn (PM)
2007;2;3;Produkcja w szt.;5021.457468025528;2208.9030522670137;1336.233033580645;8431.456653847114;807.5978828463215;102.61988852140469;5279.714478303646;4933.561051361401;5845.521002053498;5118.768766619759;8290.306083277423;4992.806611661117;3714.90388326256;5808.526353314093;8782.497868220258;5873.245932802036;877.4871512574589;4764.053379619133;5076.532699204629;5447.811671005368;3079.9359772358825;4115.3572034183435;1411.2566048876274;8318.847735137339;3446.238698171017;3648.469588539579;9766.53290692881;4428.274763987578;5443.54341788598;6635.581401495111;4043.3792754073593
2008;2;12;Sprzeda¿ w z³;2006.6576184626351;5994.362543002249;7574.889046890604;4813.635102979388;5610.4911322607895;5084.169667494683;6506.605018232089;1763.503236689884;8336.481099179027;3579.3021316469644;7641.875594386341;7365.951915533466;8924.462145612622;3128.386109885425;6917.74701113497;1329.633965400041;4757.381358856482;6598.952894699979;7696.586021911079;1352.6455059981856;3813.8281662462336;946.0720019089364;46.36152549348127;4450.539462830037;8201.500903179487;3271.4899648571304;2724.4511059354204;3174.8304841426166;845.3957086330499;4227.637666228018;9228.801426926546
2007;4;6;Sprzeda¿ w z³;5883.994204926786;578.4048861963709;8948.26958003978;1007.785260761861;9941.188660110847;7527.917233782685;3511.145884991911;1533.694580133037;9559.353285600795;7262.870111458687;2579.426296927022;1229.2756293847983;1715.5342635924765;2563.2760475163896;2036.934119907542;5950.762281028449;9358.408470418739;350.98207238148603;9096.575823186604;4242.2045130075885;244.71760841826784;7661.774488917491;9833.487341823458;48.91093319340789;137.58947764564877;2046.2797819784762;9461.569196529308;6557.838483321926;9319.687612734073;5989.810940113935;3100.29661352375
2007;10;26;Produkcja w szt.;3463.8370337359347;9999.447155713295;2004.33644616536;2187.1379899611775;892.2733272280725;4749.425092545104;117.68914775880046;9379.90644696508;9066.737146511508;1062.2036690182902;692.4760129940511;6031.157616851655;1361.0879595207182;4426.1905324226445;2512.7558087320667;3693.0810423398198;9028.449745831731;2928.4654210874205;7148.174218390503;6550.348598124823;8397.862479032296;700.9942587448314;2487.422645760782;2460.192687542164;2059.0161764539416;9612.814887393137;1791.3032476226276;3751.6721707231395;8282.20056311747;7813.239262444048;701.0157656269522
2009;7;18;Zamówienia pó³produktów w kg;4627.247811305257;5691.010932651402;5694.462978260145;8505.796289852546;6325.217073973909;6367.422870308144;2210.500991385661;9610.64371658487;8694.981538930531;3773.9886964436455;149.5326605783087;9485.811941062162;5720.75939053437;5473.153053371611;3316.9338461809493;5045.968402205372;6393.963577142778;3104.2746016073042;238.53334548864734;6551.964613390907;7971.297587853625;7082.028127963718;2280.08602221082;7883.395174330368;9216.913654403988;8825.64123558901;1434.8018036598996;2176.6120896370335;2588.9028761226896;9628.15247568203;3775.326812726435
2007;0;9;Koszty w z³;3618.5219843800564;178.35017019367072;3067.1404879274833;9230.13754615583;7129.887496552628;1148.3551070390208;599.2464737310432;8606.447484699574;6710.027464073622;7031.475119343139;4112.633924488385;9436.133913496878;6999.733493347416;7255.5609624094905;7672.058130873458;8656.525883414546;7703.341224663339;5730.0405646148765;3100.118938117936;5186.615547882662;8701.255680783514;5101.4366170725425;5307.783795990944;5140.9667816716155;9490.45168566645;5060.446041213608;5035.919520313291;7392.3347779087835;7939.825020203875;4728.961850269277;4644.130814495348
2006;4;1;Sprzeda¿ w z³;7439.102512400239;3883.5320666134076;640.1589893385495;855.6828132790229;3706.983168467285;4745.423634239338;7835.635818335557;6749.21388613736;3050.9920138566295;6190.418259904239;7613.870273971442;9019.345602070918;2713.7950562541755;3455.7372299567523;227.8852214313154;2798.4074246258706;4378.16244031773;8462.971440090458;9677.840699790046;9086.646888034993;1069.1537290917374;1021.8850511778121;3724.532141400366;7597.1983361459925;869.2135340114604;6429.418202128776;7102.66409606428;7008.362526435592;1120.791509500544;2330.399870157195;7199.344918160229
2006;3;26;Produkcja w szt.;7226.806673048123;3116.239728136093;9007.775761250532;5105.560644928692;7539.430244998831;7229.231458543119;4622.156500689465;2994.9947472857807;8430.384867502273;6037.79140712003;9451.601181312833;5690.00665232047;6265.236184284308;516.2905955209618;9101.014863402961;3792.285648821463;1097.733126324457;5316.025964345179;8318.272493973194;8274.152534786057;8038.758617335226;1394.3768870173556;7074.2307248187335;8084.013085154482;5166.314210069366;496.35212255627613;3257.7770819932116;6827.864940958749;9113.315570178698;1006.6509951661551;7795.548197114674
2006;9;7;Sprzeda¿ w z³;4098.727961351117;4853.347169307206;7968.4150092084365;9482.97543468952;6407.1236990697225;1635.7523107238349;2422.1993884862936;1708.2417660743288;9478.96054618325;3853.773381569494;9038.27820657782;2278.1205511557137;7034.217491733374;6249.229918056757;4236.1514842206325;5655.453891025271;4310.32924031888;9049.315606881755;6764.147902162864;2535.386227270994;5378.962877193484;9048.624467938393;8177.064536345781;4627.081890338768;3294.6042515620943;7469.9046251213285;8620.134421617047;804.163583120413;7889.716369051056;5934.411348334704;4692.090124050704
2010;6;16;Koszty w z³;9947.250932833053;4060.92489149412;6270.650648481871;6474.498221717994;5770.417905045454;6900.587111448048;5698.104608286811;1284.7394927865553;2316.7529067556293;11.556291198882018;9638.518285338503;7555.692561952748;7451.756369706364;5743.263587682086;5756.669775776092;8012.691707310017;2407.4505618423336;6174.340802748496;4703.4435942502305;3494.515666332225;5102.888638564176;1645.4188969063975;4402.247545211539;5623.51897218636;415.16669587833735;2380.813653636391;6212.228584558904;1154.2748111267965;3691.5265415137665;7617.121948811018;7017.669564416538
2007;0;21;Zamówienia pó³produktów w kg;5770.389544983812;4854.756437511658;6886.50171059963;9978.706714682774;2719.6538328747956;2865.354285820748;6446.949656456502;9518.738204590303;397.0937697547483;5488.186451937804;224.77494351543226;3160.765833855478;7941.0822231875545;6316.62780397875;4000.4564141836195;1287.4060551932698;4957.583389534325;7947.934421384991;360.99484595494613;7471.849416608263;3834.971821367996;7848.754767308679;2164.9059911934764;9557.458019672273;8747.092969524452;8385.46215867798;5251.759375827578;7454.82676764875;6693.990277087986;7240.314317301353;9383.385650673874
2009;7;25;Zamówienia pó³produktów w kg;3871.6281974054177;8161.578676530574;4487.090644071124;3789.3109068349395;5715.282976565995;2039.8106938376204;1445.1887738835755;698.7824487646666;1100.4519616710695;1052.148366492327;376.629959449899;1084.5257528672037;9069.518469509941;6073.017925001612;4604.717041099121;7666.3644033542;1231.932207995402;9190.986074806353;1086.7389908011871;2405.2120059962067;6840.145582827555;5451.663272354988;4626.244889605269;6587.369519226724;6815.486265663857;6184.898657027877;4222.052948230605;5310.038657992299;7016.022791848428;2238.1048229730604;9253.276037044292
2007;5;5;Koszty w z³;5989.883365013442;6845.914331760312;6203.52821142928;5900.1607094152105;1063.5863338322415;411.5451698867645;1230.951732558696;2178.8434491552002;5520.133506416038;9175.983703239213;6931.376059469494;1366.487993270109;696.5158289940732;1564.8172766910006;8262.127737430359;2610.799397239302;6570.866992117095;2674.4991227379464;911.560678130865;4713.0329826646985;3640.924310464577;2248.9417018815784;5791.430393513985;179.0758685565974;5933.711806451297;7357.045095179049;1527.0950345469437;3480.8979830345397;4643.816227715629;276.8396888506364;2572.8027924741714
2006;6;24;Sprzeda¿ w z³;9810.823753260489;3630.576451427261;6133.355715475426;7768.529771017663;9668.961021967158;5543.774193152474;9776.72469468331;3530.5238132098284;1905.3813327468772;3089.428540890795;5358.852519274816;7219.389114593185;1807.6279958177888;7278.540654396543;4809.126651393704;5817.617956960237;3523.022231636036;1188.676311829886;7431.682318627914;7960.244474322797;9890.758282081224;1879.0423356504637;7961.324718043612;2342.2171301200524;2464.7097974453436;537.7294078092076;3337.5317162895035;9810.359233806606;961.86166720303;1934.4206685449471;8549.625846833254
2009;5;4;Sprzeda¿ w z³;736.8441708125895;8763.279413162923;4850.742747104242;8691.786336917474;6463.560438361249;5737.1007375817;9993.657727811196;3301.002065707438;5565.624631777543;4545.878110835867;3993.1412382240082;3341.5546491761193;290.6071979120861;5313.0939917029455;4711.607311029332;3851.839381388048;4271.069378554491;6096.362030605042;2497.4273000740686;7819.148065557546;6416.029119020393;519.215005763718;776.4211611806038;9377.030989186342;3751.258834848743;4038.996367974689;1856.9806381672292;1333.4912486507699;5935.769563137295;7254.479264970102;3610.7510910352403
2006;2;1;Produkcja w szt.;8141.718890579148;1451.9510380138634;9868.660821308407;138.2800607927681;6140.269775224323;7758.026247190346;9512.996238743199;5291.533449481962;7802.089102788274;7066.35854195527;4390.088947476508;6627.080144919403;2963.231334495423;7661.636854519105;90.41307857023395;5058.117477489027;2646.0087316505155;9498.943391141562;4563.961674977852;9596.185460852474;7907.600933800458;121.81981812751208;9140.091171498085;9610.734117200642;958.1506109133908;8764.20116798046;9561.755574537536;5440.557791862103;4011.299294348426;7402.399051751926;8888.686816368703
2009;5;8;Zamówienia pó³produktów w kg;5322.340132727348;7905.940657857836;6998.059469523256;153.8044268272154;3018.250736345447;8166.077924222238;7190.66495005005;4087.157108110285;1981.5997925892582;8849.907391572551;662.3642137600206;9283.73520862688;1942.7873432394827;6630.532185927811;7519.496475116019;1356.4543066461888;3964.9563724106183;9532.06217894005;5234.681025705543;5081.094957922151;1018.7394909312742;503.8499237951621;860.0565154456308;4555.818226613069;9962.73154450541;7253.127632859203;1881.5069236087068;1587.006286407503;6687.803729366005;3719.652994868616;3023.747804255419
2005;3;6;Koszty w z³;8222.138507142976;9754.850792113451;5126.437416732905;8715.008761863255;1801.7809499957905;8871.639864143286;8319.116053472255;4977.85409495031;6904.498065287733;5256.0888072656735;8567.012068202512;9321.640184519858;3042.0907560408828;8823.667829403577;5484.860412563494;9097.482180961182;7923.226124062357;2712.4521913783697;7223.582405843323;1352.425418940345;8891.498604382823;5091.47883926607;4114.942464892864;5219.682011942277;7279.265177715535;1505.1921419228554;993.2428938846383;8605.483623629316;3247.137530078823;1498.1785566977412;6491.47414755326
2009;2;27;Sprzeda¿ w z³;1797.8759933221977;3289.4356111172497;6735.741667245381;5322.062861721145;3446.9059687317595;346.1190062321617;8429.73298289969;2605.56213458039;8311.866105894122;1600.348856030489;2595.228661823077;3195.383376166747;5782.372441777205;7962.679017149744;9453.866154884368;9978.650218856801;5699.579158232515;9691.243358805337;117.05902647589528;4030.075788921078;5856.230578932689;900.9800292613812;5546.127942175417;234.77747246974155;8677.323087742716;405.3410160011528;1580.4032601460538;4056.9634268242025;1639.7914290275528;7054.850918569612;8073.155377960095
2009;0;2;Produkcja w szt.;2817.023655856318;2821.914872803184;7033.333953432378;2425.7425629518802;8909.221796266618;9661.519298677165;6328.771140709439;4591.524804645429;2157.631686008299;6508.267815012548;7301.935765588097;9991.980543542917;8446.57457142613;1146.6872616046442;8870.824526935687;9662.604715096943;8639.28669586414;5775.388214643814;2060.531187050221;346.04603715468585;3924.802756854281;827.481196089257;786.9751941825975;7503.98284260725;1844.210016879785;9309.304476476456;3943.32188258658;9999.199302196246;3395.7433170760355;6258.600757098518;814.5423245563065
2006;9;29;Koszty w z³;2233.100602563932;9984.04830349951;7310.07547146674;112.09554595232318;2020.965714348355;3557.2291677550415;2615.5666267939037;5321.686231038433;8465.443579770183;9098.764733203738;8218.861502804584;8498.54821963467;2042.626510132479;8335.598228733888;4944.875105299453;74.9165652647965;2819.9127860569297;9978.923188125753;2643.5366572103626;1734.3262072650289;2512.7594781918906;2842.063072229003;6211.617579882715;6460.7627366310035;2345.1992217754414;5995.408119632109;5373.802089066579;6965.354172755356;7061.109508145497;673.0692227285795;2793.615938105256
2006;10;11;Koszty w z³;1001.8001527876863;2683.7413767267703;490.06616721261275;8440.032543738163;4382.854117569941;863.8748874109958;729.8874071424322;4037.0966452499024;9353.731538546406;3198.4933362938405;1130.3789499898298;9824.750787852385;2687.7439154813032;7633.1710524224545;7403.716418618118;4091.9416669555485;8689.672357865375;4865.057769353767;3815.7397272103067;9217.349381238075;1097.594704196767;6090.428003977434;4779.348882454581;7444.11417340003;7102.606184961043;4932.574508854659;7068.751166003663;1223.853383752781;8531.901055194767;9730.77543749551;4286.945887515918
2009;8;20;Zamówienia pó³produktów w kg;243.00735525997874;4657.0563374255835;8274.980814226448;8344.477662335483;4515.210958585019;4350.781382026704;5259.831784309983;2856.246575445417;366.73992887354956;5868.829281547856;1502.4900932825747;9945.258940214531;2202.748485701229;2986.1841628852126;3714.3967946032662;5061.560618438229;4867.194791222127;8951.572349386335;2282.6469774999946;5270.243717084253;6889.615759268854;6011.408074042262;4458.822839771574;4364.002479956771;7326.419941622786;4336.136700381928;4941.327906125686;1661.6912384937132;5789.29683004486;4602.213653273434;8722.13676407998
2006;8;20;Produkcja w szt.;4070.732280807089;5667.619530235858;5719.995088650048;5513.269094601102;5468.206091043032;8034.788513071612;5727.016852345108;2056.508816054998;6743.85065233548;1485.8994501316836;1235.9829926714383;4495.756045735608;7247.862250180827;2325.1227810773644;7117.994418903466;9758.569432833836;6453.8732474357885;1732.8631624235302;4796.219373723171;1638.116551807306;9256.031141077427;6854.142711972467;2159.7333529992534;5550.173812253945;2750.345972972005;7466.787908383568;3658.6807286013177;6513.5172771293355;3351.9328845312125;7806.1444845051565;2542.7322025704257
2008;11;6;Zamówienia pó³produktów w kg;8938.254607261706;2884.1053014619856;1165.8494207619897;7398.452599123625;3422.8058262177806;2832.1568361563363;3850.359839391775;7090.148312626393;5499.78908931265;1359.8386740656877;5841.606588098467;7013.836552871153;7246.6708005823775;6109.1349201170915;3005.0462048114523;8426.690278740885;9425.960800255174;8075.916963426306;9373.347975106626;4361.631134707126;1167.8431812419421;7698.6646760263775;465.6587264829537;7340.240905571449;1751.587565007653;4195.032404472805;2107.8976783602966;7335.61941214444;8499.71893802117;5395.095494449658;2913.568891092322
2006;7;27;Produkcja w szt.;7584.762098909291;363.7263786776124;5535.288652181125;548.618013959693;5242.775200253706;6704.009822101925;2985.0900096079235;4444.669882642775;2290.7392051624242;2480.56975577146;2532.376715698201;9457.524638931976;8589.210963523854;6595.3068816887335;5461.778019073245;568.3954258466129;9201.681069336373;2965.5882584602678;5193.4738082625345;5388.886933783119;4791.55509125191;7858.220984130331;6698.756840412759;6006.750629583921;4933.384641211448;3693.0481931698246;7457.312797135841;9513.937567274072;9750.027127607756;1449.0395032142878;4064.1915212486524
2006;5;14;Koszty w z³;9308.521383562993;8442.773648233397;9373.884065581762;9501.599855614844;7604.336845129162;5957.670552171446;7169.362473874522;1653.887816134697;9156.488215894684;6692.302023791944;5178.567562338982;4649.531526998363;1372.255765490138;3261.7362448664753;2189.9359711542966;5587.601666474754;6529.839652104237;8404.840889891624;4630.502427725343;8488.889162066414;9441.97587152504;5393.384797379093;8699.695898512748;7738.610933134249;4146.04923699652;4060.428378469657;7904.2990910602475;5628.783042886936;6200.601708945757;7868.228975812061;899.662180259433
2008;0;14;Produkcja w szt.;4477.875616723956;8939.44182701449;2519.090299338461;2988.618109907083;7524.011404934516;1656.911769236985;1888.9945553104126;7966.331370205276;6823.329660818238;3244.1646098136944;6625.591867425848;3264.195826987698;164.9222631964231;5217.943749112764;1554.3293593591234;6104.711763125631;4145.011653285552;1331.030402257022;9740.669234017481;9269.798359007165;2596.369380428307;6342.791669743007;5376.584216341357;7984.15791365524;131.60932262309854;3275.2665366567644;622.0249863223082;6802.275082472995;5369.760067048242;6597.71807182997;1815.48557720983
2006;6;4;Produkcja w szt.;7539.5558382657555;1071.7262933521354;4253.7203461545005;3875.6197302383443;2294.7332533999843;6477.101769851423;6056.628244260862;1665.1177779436855;3803.3895280903585;952.5380357115043;4606.870764074388;595.6540734092586;9110.728046187287;2378.3566947234003;4113.102682092942;4800.8025770050035;6044.1394697039495;7443.144591524216;1931.0063314887193;2957.075184038681;9418.275976743087;37.50102644070385;4776.990223666119;9665.91692281201;929.325780198067;1374.4810660778185;6581.682785188402;6890.18607767999;4247.587380320129;3572.8761464181025;4809.699260048032
2006;3;5;Zamówienia pó³produktów w kg;7252.076734309273;6854.627758905215;4658.11037184741;4269.883122954561;4130.290006880212;7794.643021086178;2923.580936985942;5982.60614656776;7402.613790916244;592.4660727879327;1453.1035117783963;5966.556855185331;241.57381936074196;3836.8592292730987;7574.0415943200915;6537.882349952233;2272.76733195656;5564.26613260934;7914.6397763491195;6059.813486002969;4519.627894543428;431.66673385528156;8438.76313356434;897.3063779006685;2895.219538102034;4723.038488790597;1037.460884158522;1312.007545760141;2659.5786708183045;4540.067004338068;6151.540207457175
2008;1;14;Zamówienia pó³produktów w kg;8115.856602982795;6273.428745312039;4990.540164448772;871.0084357030701;6158.666987876773;2376.481117960766;6748.310197817245;834.6820761626328;5302.072469283;6561.225918209512;9169.859329200237;9756.058583705013;1091.4669766800223;1908.1884470333744;7706.405488489475;9219.926276926464;3493.3090086284215;6819.347668565248;3760.3424599068926;9815.80223867693;7790.963090076398;9310.519635319422;5762.246385956455;8234.351748179652;8418.021089998867;9685.326524534563;7174.770465757737;4524.111329980022;9999.425605750192;2006.0977701373251;8315.825929329234
2008;10;9;Zamówienia pó³produktów w kg;8480.135587125835;9629.207912682505;115.23064221376944;2786.713936838171;5563.1534410067925;5344.359080993584;2365.5488847022543;4962.760140995473;3224.6867232793384;7972.066830970399;467.0219831812983;9741.10505576399;2762.9065848647883;2376.4126489823766;8191.3992871426635;1796.9794377262037;747.1264029034242;2559.128116422944;3160.8682080358253;8453.07630176078;8433.332103047549;8422.75029215775;29.97275317516368;3869.1061106830502;6302.5938811999795;5011.468926640276;6720.864782795128;359.4660372389824;5025.153104644104;6179.437073913996;9843.782794351388
2009;6;18;Zamówienia pó³produktów w kg;8364.542645615491;5821.316098991984;6677.863514270393;2728.9828914951854;407.4662174368449;4410.960132626626;8091.380086540176;4109.119881778225;4726.780710597035;4719.737224396858;1722.5941955541014;5510.3900333985675;5304.405662037473;7666.51687606615;6902.273072340087;2716.8252043013963;1610.3723082294953;5827.451775446789;2804.8137334156186;9062.109968644316;2061.61420017008;2989.198406162915;4656.061297620844;1142.9711118266116;7079.233392519789;3636.6873859043335;5515.098281669075;9159.652373173103;3326.5770001439064;9302.01662663599;2951.5951120698037
2005;2;11;Koszty w z³;7312.352936969713;3899.478013043258;5800.447529602189;3692.8735113761313;275.6180100163952;6622.438653143454;9858.751442624767;1160.8317581338179;3009.0021254769817;1197.9732361500216;5169.348044901868;7209.914394837382;8781.45039517693;8808.384217058754;7494.798526926477;7248.486242338607;8536.120267353917;2233.9302902559198;2693.818999783494;4950.313504015347;1741.95036857539;4663.651035508116;1943.4507527342437;8711.17251963157;7628.657909475974;333.1731586723985;5869.586381758074;8878.514361934976;6621.136129937752;6573.5463189791;9066.873487983665
2007;9;26;Koszty w z³;6744.134955256294;933.0813963559037;1035.8319765472902;9590.950274921703;5297.387542989036;2901.337363387285;8051.512562044449;8609.773256915494;5022.782780935724;9800.31999899172;7026.982730082452;1928.0294604551518;4498.944190518331;7380.93033686291;1653.9557117363213;4443.210590399604;8268.696726619437;8234.114484540149;184.15076621552507;6651.524387921345;5728.561561769842;9174.367446231647;4343.017147967804;6599.273543261711;3431.6545093985937;5335.970227288;7675.079197800089;7100.588011822275;2217.8627619498457;8970.545435010286;2903.7246014151574
2006;8;23;Produkcja w szt.;7998.963540437782;188.45683323081008;4949.906525545236;7092.590932787445;998.4071649273108;4542.10677262137;2010.266052171057;4307.765845891147;2086.162303292045;3173.934498980152;4890.598395163373;9868.143508746607;6694.53382016211;8659.652100732825;9493.534845097382;8899.502147349782;392.4428802696755;4513.214380267061;1963.370750547101;2106.205095756631;7691.383743622842;7434.4168435611155;7907.809945284263;6093.011581893892;9042.34419214366;8479.95548030496;2650.7917477832334;1525.9059707533872;8825.511661408807;5.18227356129719;381.69841545399595
2008;6;1;Sprzeda¿ w z³;8945.051461862955;7112.440525658171;3599.2753615985116;2414.2188934723217;7594.55347438459;864.901278636101;6628.780232537477;542.9164278677812;9240.30883232395;4537.145978293605;6067.641402889947;2614.5397812186466;5975.902902403587;1295.7116732053476;5391.6282708762465;7532.077006913501;6683.597682999757;8532.257598041277;274.83545164301626;8577.748303730814;4082.36619113463;2751.750780345709;2476.027356245556;2390.359482317882;6250.959165582581;417.9953058379349;51.968879657932064;9371.346051315088;5609.704654951953;6326.638814497677;8292.584837464578
2005;0;26;Zamówienia pó³produktów w kg;7337.843663918042;276.74171130057766;2581.272927365047;5259.919532452402;953.6502499050314;8482.843922614535;5032.883252770266;4690.651673870946;5294.573022754282;91.278154982255;4008.7603350960153;758.5905624795497;4883.667899204816;8967.24395050876;435.95386708983665;7868.205387944338;1932.4790646775325;1434.4728707745346;4084.900430308357;7876.23253071802;487.49287076419125;5948.64671596155;7603.67403174623;739.9631417974673;8492.21197113375;7900.257782616963;515.7364632547801;7900.717140846605;9118.914710826766;8129.979957765821;7059.671518258264
2005;8;10;Koszty w z³;2112.537948990162;647.3035161524809;6177.142940015831;1552.3916869170696;6854.089573766658;326.8121611688013;2571.984180540441;8416.368676416158;2203.8433298504856;6742.4407035393315;4097.151554929684;1798.5332465794545;7967.500272624524;4134.923276196516;9508.758058810872;2331.972214188932;5736.816412698638;2890.8991804658003;8801.402787643123;3462.7270021167387;9468.51013668815;9204.624778465697;3548.1692426648137;4417.099817275385;5228.369973997696;0.8514557035943504;8241.91226945779;1610.2066998417042;6861.1228141547535;8.818818759942504;4364.218349246711
2005;2;16;Zamówienia pó³produktów w kg;8334.363437911676;1929.6969030456235;1745.9206983362108;8411.49588409878;980.5982206508768;7515.352679592431;4699.856400708052;4786.569777149597;91.60093495526267;5953.7154641591005;6232.48448435407;8066.758028101945;788.3734963215971;1535.1635297220678;7309.8826666629675;7707.830815528505;8704.04463210633;537.3691767194533;7675.159245409359;805.2039426399282;8951.50798098808;4353.22918001256;1154.9562435667272;8305.4645751454;9213.878878842545;9933.828226000967;5533.876017416742;4721.438298720054;9774.23772100464;3431.7527972553808;1361.1405912514185
2006;11;13;Sprzeda¿ w z³;9460.132940299178;6600.399421446378;9569.501712119423;201.83308417728196;4762.58159832265;2308.355054406317;9794.639971205368;6342.909872533911;3953.5912055640165;3021.5438175051577;4638.928881936982;9357.33571920912;3832.729883558743;8477.815806732131;3456.6359938977153;9006.52539773273;5099.413107946196;5474.250464755037;4759.947898678966;3306.184863274395;8386.98909278869;575.1243453783151;9822.485443759404;3771.2472635802296;8889.130092507423;1325.897087491944;4830.115082624311;9206.04333893233;4041.7330137187714;390.02919784340116;2375.263509780353
2009;1;9;Zamówienia pó³produktów w kg;5148.114434892847;5638.414474728789;5971.927750726383;2646.3840165568663;4469.082690005061;4848.107194048232;6155.641613701546;9368.279118532586;1996.2075286369864;167.60867497646493;2513.608244254375;6735.15381729351;3465.7807015718236;6559.266094861736;6208.401621744629;7302.261708223208;8172.489796631592;2557.0026774961684;3821.9971018553824;8966.96466287477;8988.0385104928;9268.898288857448;3605.801793689923;673.9525968441828;1140.5750103814682;6925.439694520397;945.1336962436096;4626.8540067484955;537.6992751431598;5071.162059078925;3454.714129590286
2010;2;20;Produkcja w szt.;3488.2908996050264;1553.1445906865738;1894.688089358708;9275.833133625736;5245.634199455713;8293.380313787999;597.7234420281352;5686.224815853543;8698.265543459223;8105.351646116104;5464.347636903619;8528.338293431067;7994.329873148771;7892.411459049829;1256.7983874218048;3087.922961856183;3730.331491640305;4805.879399804947;7533.097575166896;1725.445519176293;3025.312971759494;808.3309483522316;1687.2018865110738;2749.5323802673397;9123.853281741816;1537.2037758563206;2335.9931357627315;3623.8445891377446;9588.2468386727;5338.167991278995;5126.170749582783
2008;10;21;Koszty w z³;1382.0270466617424;1523.279340294702;5038.218068612662;2377.1400287482534;2566.770267959696;1975.7537012415228;246.19347240172118;2061.175971403063;2434.6069757549103;1571.756252934563;7462.158751202001;859.0380564738631;2056.226150838313;5450.757256113943;3305.9834812121635;6918.181638823814;5884.665299899991;5189.36894790586;9829.832022423565;2620.8722581976995;6776.732568512438;5269.705650811897;2071.3118818888397;8096.939625140305;6862.561716415944;4817.335475318826;9075.142900182353;8350.399003984674;9360.039063050046;7422.856745531492;7762.31955152647
2008;0;12;Zamówienia pó³produktów w kg;5647.951919748182;3864.219695617539;3122.8664612331304;8066.806933361289;7554.72838443568;4975.701905912566;2614.206507737055;223.20135182313015;683.5285699077431;4567.451970453019;5224.468455279745;7294.163530442558;1397.5402546208504;7519.35974163058;8894.705162627104;7947.620666822639;9583.503758829194;9506.869916757621;7090.2765084233;7097.218279239786;6274.460936053058;3498.6539052621592;1971.4703768446195;7477.777138038895;9121.250007782495;3170.794776948963;72.44640546620884;5908.415123096504;483.56571896504;7454.1004590288;7764.203154193446
2007;7;31;Koszty w z³;7019.401442248891;7999.251312161566;5922.898747345827;9487.643330983488;706.4965611867447;9506.972810907298;8147.491307102497;5268.687576309084;2789.830725383705;3135.4964118804683;6702.595008283631;9170.224378547056;3093.6635907219465;5946.708771570036;7956.191032923103;3981.135704230068;9870.8312167668;420.3528011285973;9342.638145473515;4834.586413411756;6057.687750660845;3248.185373569449;171.39376583138576;3827.365363686701;4190.21221397953;6133.496223605235;6714.120607789718;6530.599430246795;1833.3918248612902;4473.970966418476;6415.449516299877
2007;4;22;Koszty w z³;487.5711650095615;4748.752499162774;5756.13622711425;2471.016092920395;6692.675236581614;1731.3611272111395;8479.724076628981;3912.8625205925273;9178.592962244098;5774.788100708984;5101.183393217313;9464.175824951784;4378.9791856207885;8934.211117716357;3090.7461407427004;1264.1842456720165;7537.815596066536;2218.434578931182;1860.710792204453;2430.987927077828;6558.113694161799;9258.93203013228;2639.7315285220825;8917.633830182967;315.8065068296878;9707.521468553306;5151.3173993639775;4584.523822269902;8502.123650800024;6039.734508715959;469.4015775955762
2010;1;2;Zamówienia pó³produktów w kg;6158.241784274689;7397.8332620685715;5883.939600026082;2875.081726698662;3896.7358764245396;3732.2204456602694;8940.640174566277;7757.040977756899;6782.002675048383;4833.196831997037;9060.265373657077;420.0217230864467;1200.7681714840646;4102.516059570887;4514.176670052604;5168.661606576575;3317.728525485194;6026.706242799034;7758.055842252155;3.6982636707649785;9855.121632165079;8107.822387274698;264.4259127181348;9661.680233893841;8293.883853829957;1323.529656246043;8017.754493770523;4441.848358157946;9889.034480155124;499.8766691639189;4331.381932013841
